strategy,asset,period,cagr,final_equity,total_return,sharpe_ratio,sortino_ratio,calmar_ratio,profit_factor,volatility_annual,annualized_volatility,max_drawdown,avg_drawdown,max_recovery_days,longest_flat_days,n_trades,n_signals,n_entries,n_completed_trades,win_rate,expectancy,payoff_ratio,trades_per_year,pct_months_positive,pct_years_positive,monthly_return_std,flow,pct_time_invested,avg_exposure,max_exposure,avg_trade_duration,pct_profit_top5,pct_profit_top20pct,gini_trades,ruin_risk,ruin_class,worst_loss_streak,complexity_score,complexity_label,n_parameters,decisions_per_year,pain_index
Donchian_20_10,IVVB11,full,0.10708862846697476,33450.52125580614,2.345052125580614,0.8820104588640559,1.084574487242861,0.7987098985976092,1.2255999313942227,0.12406978665761915,0.12406978665761915,-0.1340770017436908,-0.05496859567010066,676.0,676.0,0,1502,44,0,,,,3.707121364092277,0.4726027397260274,0.8461538461538461,0.03632014478482849,esporádico,0.9929789368104313,0.5016159589880754,1.0,,,,,,,,0.2185356068204614,baixa manutenção,2,3.707121364092277,6.180701638627472
Donchian_20_10,USDBRL,full,0.06865397752933688,23042.183192810462,1.3042183192810461,0.5775279187215092,0.8757046810596896,0.2977487087858296,1.2006821861873473,0.1285903612074615,0.1285903612074615,-0.23057691101095468,-0.10342786306876328,346.0,1573.0,0,1341,45,0,,,,3.5795454545454546,0.2248062015503876,0.391304347826087,0.028989272084245312,esporádico,0.9933712121212122,0.4216119528619529,1.0,,,,,,,,0.21789772727272727,baixa manutenção,2,3.5795454545454546,11.962836837093338
Donchian_20_10,XAUUSD,full,0.01797009566484009,12792.941611938986,0.2792941611938986,0.2201524738524994,0.2274482205674608,0.07474858130496298,1.0608537919517314,0.10711977031133285,0.10711977031133285,-0.24040718032526665,-0.14291213659446061,1687.0,1687.0,0,1415,55,0,,,,3.977044476327116,0.3105590062111801,0.5714285714285714,0.031836611229814245,esporádico,0.9589670014347202,0.403921568627451,1.0,,,,,,,,0.2198852223816356,baixa manutenção,2,3.977044476327116,15.087341220831485
Donchian_20_10,WTIUSD,full,0.12016296153038786,57046.87753554296,4.704687753554296,0.6484459848175667,0.7348828025165643,0.2682011943579072,1.2149495267690518,0.20846256878159455,0.20846256878159455,-0.4480329098386999,-0.2062322301308684,1253.0,1253.0,0,1508,54,0,,,,3.5190069821567107,0.32919254658385094,0.5714285714285714,0.07277901160031097,esporádico,0.9855184897853634,0.3886733902249806,1.0,,,,,,,,0.21759503491078358,baixa manutenção,2,3.5190069821567107,23.347053374850976
Donchian_20_10,DOLFUT,full,0.004788256809347802,10677.649932617365,0.06776499326173657,0.1346137508525449,0.15040221156721587,0.026226276257480186,1.034582792699344,0.0420565874835619,0.0420565874835619,-0.1825747872987538,-0.1060752122148514,413.0,2891.0,0,1418,55,0,,,,4.006938421509107,0.36645962732919257,0.42857142857142855,0.012383112541945449,esporádico,0.9919051749060422,0.40763226366001737,1.0,,,,,,,,0.22003469210754556,baixa manutenção,2,4.006938421509107,11.311646852810146
Donchian_20_10,COPPERFUT,full,0.0010870596570697888,10150.729774942814,0.015072977494281492,0.08290281937472843,0.08591112722469661,0.0027782913745846224,1.0238741901849469,0.1474638559615863,0.1474638559615863,-0.3912691328973057,-0.14620668846302143,1138.0,1327.0,0,1351,56,0,,,,4.06685878962536,0.34782608695652173,0.5,0.03828855230028607,esporádico,0.993371757925072,0.3882804995196926,1.0,,,,,,,,0.2203342939481268,baixa manutenção,2,4.06685878962536,16.345074270904465
Donchian_20_10,SOYFUT,full,0.011222321091289178,11639.378486035708,0.16393784860357075,0.15507720317694668,0.16797677446503895,0.03964266773710107,1.0439247040064867,0.11374090377133533,0.11374090377133533,-0.28308692961110565,-0.15031260935619156,1010.0,1062.0,0,1202,51,0,,,,3.749124854142357,0.32298136645962733,0.42857142857142855,0.030373973302676653,esporádico,0.9932905484247374,0.3509334889148191,1.0,,,,,,,,0.21874562427071179,baixa manutenção,2,3.749124854142357,16.40456342488755
Donchian_55_20,BTCUSD,full,0.44483516778592125,12662064.920893159,1265.2064920893158,1.0347797687559712,1.2374034779181058,0.6331193600913484,1.380131024913323,0.4537981754053872,0.4537981754053872,-0.7026086956521739,-0.2747741342335878,920.0,920.0,0,2028,32,0,,,,1.6484055600981196,0.36645962732919257,0.6428571428571429,0.4144899521243089,esporádico,0.9881439084219134,0.41469065140365224,1.0,,,,,,,,0.20824202780049061,baixa manutenção,2,1.6484055600981196,30.727435653465534
Donchian_55_20,BOVA11,full,0.05052635067523692,23329.784291379066,1.3329784291379068,0.45344963289275636,0.5167908412579258,0.15343378982371073,1.1233597634451102,0.12628237005281995,0.12628237005281995,-0.3293039345067972,-0.13921502461125282,2226.0,2226.0,0,1735,36,0,,,,2.094666358808589,0.3142857142857143,0.5789473684210527,0.033703585296250366,esporádico,0.9815285153544216,0.40167782652197337,1.0,,,,,,,,0.21047333179404296,baixa manutenção,2,2.094666358808589,16.85362420111261
Donchian_55_20,IVVB11,full,0.07625563886354003,23922.46212929985,1.3922462129299848,0.6664932417099109,0.7769520620060713,0.37888156998094213,1.1682676961044285,0.12132051510641256,0.12132051510641256,-0.20126510473279477,-0.07486264647337909,676.0,676.0,0,1407,29,0,,,,2.44332998996991,0.3972602739726027,0.6923076923076923,0.032064363182642906,esporádico,0.9692410565028419,0.47063412459601023,1.0,,,,,,,,0.21221664994984957,baixa manutenção,2,2.44332998996991,8.342308705760825
Donchian_55_20,USDBRL,full,0.06049811456915277,20926.466133515474,1.0926466133515476,0.5400121133544881,0.7947351059095585,0.25155401696616636,1.2334541155266976,0.12175201201460091,0.12175201201460091,-0.24049750943666975,-0.11662260416608204,348.0,1573.0,0,978,19,0,,,,1.5113636363636365,0.15891472868217055,0.34782608695652173,0.027211081221815803,esporádico,0.9715909090909091,0.30871212121212127,1.0,,,,,,,,0.2075568181818182,baixa manutenção,2,1.5113636363636365,13.104299492311245
